julian_day,temperature,date
2444420,1362.0725,1980-06-29 12:00:00
2444421,1361.8362,1980-06-30 12:00:00
2444422,1361.8233,1980-07-01 12:00:00
2444423,1361.7861,1980-07-02 12:00:00
2444424,1361.6773,1980-07-03 12:00:00
2444425,1361.6534,1980-07-04 12:00:00
2444426,1361.7837,1980-07-05 12:00:00
2444427,1361.7629,1980-07-06 12:00:00
2444428,1361.5209,1980-07-07 12:00:00
2444429,1361.5142,1980-07-08 12:00:00
2444430,1361.7228,1980-07-09 12:00:00
2444431,1361.6185,1980-07-10 12:00:00
2444432,1361.675,1980-07-11 12:00:00
2444433,1361.5076,1980-07-12 12:00:00
2444434,1361.6487,1980-07-13 12:00:00
2444435,1361.1554,1980-07-14 12:00:00
2444436,1361.5972,1980-07-15 12:00:00
2444437,1361.583,1980-07-16 12:00:00
2444438,1361.6131,1980-07-17 12:00:00
2444439,1361.7212,1980-07-18 12:00:00
2444440,1361.6564,1980-07-19 12:00:00
2444441,1362.0205,1980-07-20 12:00:00
2444442,1361.4514,1980-07-21 12:00:00
2444443,1362.1645,1980-07-22 12:00:00
2444444,1362.1889,1980-07-23 12:00:00
2444445,1362.0532,1980-07-24 12:00:00
2444446,1362.24,1980-07-25 12:00:00
2444447,1362.5124,1980-07-26 12:00:00
2444448,1362.1953,1980-07-27 12:00:00
2444449,1362.2048,1980-07-28 12:00:00
2444450,1362.1534,1980-07-29 12:00:00
2444451,1362.0691,1980-07-30 12:00:00
2444452,1362.0777,1980-07-31 12:00:00
2444453,1362.1211,1980-08-01 12:00:00
2444454,1362.0227,1980-08-02 12:00:00
2444455,1361.9352,1980-08-03 12:00:00
2444456,1361.8612,1980-08-04 12:00:00
2444457,1361.7269,1980-08-05 12:00:00
2444458,1361.6739,1980-08-06 12:00:00
2444459,1361.7591,1980-08-07 12:00:00
2444460,1361.8735,1980-08-08 12:00:00
2444461,1362.0186,1980-08-09 12:00:00
2444462,1361.871,1980-08-10 12:00:00
2444463,1362.0316,1980-08-11 12:00:00
2444464,1361.9851,1980-08-12 12:00:00
2444465,1362.1484,1980-08-13 12:00:00
2444466,1362.2083,1980-08-14 12:00:00
2444467,1362.4469,1980-08-15 12:00:00
2444468,1362.3973,1980-08-16 12:00:00
2444469,1362.2263,1980-08-17 12:00:00
2444470,1362.1732,1980-08-18 12:00:00
2444471,1361.8875,1980-08-19 12:00:00
2444472,1361.9961,1980-08-20 12:00:00
2444473,1361.9423,1980-08-21 12:00:00
2444474,1361.7618,1980-08-22 12:00:00
2444475,1361.6218,1980-08-23 12:00:00
2444476,1361.4954,1980-08-24 12:00:00
2444477,1361.5345,1980-08-25 12:00:00
2444478,1361.5599,1980-08-26 12:00:00
2444479,1361.6028,1980-08-27 12:00:00
2444480,1361.3127,1980-08-28 12:00:00
2444481,1360.9956,1980-08-29 12:00:00
2444482,1360.6672,1980-08-30 12:00:00
2444483,1360.4185,1980-08-31 12:00:00
2444484,1360.5568,1980-09-01 12:00:00
2444485,1360.5434,1980-09-02 12:00:00
2444486,1360.3964,1980-09-03 12:00:00
2444487,1360.896,1980-09-04 12:00:00
2444488,1360.7559,1980-09-05 12:00:00
2444489,1361.508,1980-09-06 12:00:00
2444490,1361.9954,1980-09-07 12:00:00
2444491,1362.2878,1980-09-08 12:00:00
2444492,1362.2974,1980-09-09 12:00:00
2444493,1362.2775,1980-09-10 12:00:00
2444494,1362.2292,1980-09-11 12:00:00
2444495,1361.8428,1980-09-12 12:00:00
2444496,1362.0641,1980-09-13 12:00:00
2444497,1361.9736,1980-09-14 12:00:00
2444498,1362.0759,1980-09-15 12:00:00
2444499,1362.1835,1980-09-16 12:00:00
2444500,1362.0341,1980-09-17 12:00:00
2444501,1361.964,1980-09-18 12:00:00
2444502,1361.9113,1980-09-19 12:00:00
2444503,1361.5772,1980-09-20 12:00:00
2444504,1361.5617,1980-09-21 12:00:00
2444505,1361.4887,1980-09-22 12:00:00
2444506,1361.4447,1980-09-23 12:00:00
2444507,1361.3008,1980-09-24 12:00:00
2444508,1361.3166,1980-09-25 12:00:00
2444509,1361.5656,1980-09-26 12:00:00
2444510,1361.7003,1980-09-27 12:00:00
2444511,1362.1825,1980-09-28 12:00:00
2444512,1361.986,1980-09-29 12:00:00
2444513,1361.9453,1980-09-30 12:00:00
2444514,1362.1945,1980-10-01 12:00:00
2444515,1362.3193,1980-10-02 12:00:00
2444516,1362.3761,1980-10-03 12:00:00
2444517,1362.3571,1980-10-04 12:00:00
2444518,1362.4582,1980-10-05 12:00:00
2444519,1362.1788,1980-10-06 12:00:00
2444520,1361.5466,1980-10-07 12:00:00
2444521,1361.7859,1980-10-08 12:00:00
2444522,1361.1916,1980-10-09 12:00:00
2444523,1361.6487,1980-10-10 12:00:00
2444524,1361.1749,1980-10-11 12:00:00
2444525,1361.4722,1980-10-12 12:00:00
2444526,1361.3319,1980-10-13 12:00:00
2444527,1361.3688,1980-10-14 12:00:00
2444528,1361.3934,1980-10-15 12:00:00
2444529,1361.8569,1980-10-16 12:00:00
2444530,1362.1202,1980-10-17 12:00:00
2444531,1361.6577,1980-10-18 12:00:00
2444532,1361.5988,1980-10-19 12:00:00
2444533,1361.2323,1980-10-20 12:00:00
2444534,1361.0803,1980-10-21 12:00:00
2444535,1361.1472,1980-10-22 12:00:00
2444536,1361.1635,1980-10-23 12:00:00
2444537,1361.3028,1980-10-24 12:00:00
2444538,1361.6471,1980-10-25 12:00:00
2444539,1361.5221,1980-10-26 12:00:00
2444540,1361.8595,1980-10-27 12:00:00
2444541,1361.8424,1980-10-28 12:00:00
2444542,1361.872,1980-10-29 12:00:00
2444543,1361.9066,1980-10-30 12:00:00
2444544,1361.746,1980-10-31 12:00:00
2444545,1361.4921,1980-11-01 12:00:00
2444546,1361.5471,1980-11-02 12:00:00
2444547,1361.0473,1980-11-03 12:00:00
2444548,1361.3466,1980-11-04 12:00:00
2444549,1361.2895,1980-11-05 12:00:00
2444550,1360.7815,1980-11-06 12:00:00
2444551,1360.9011,1980-11-07 12:00:00
2444552,1360.8567,1980-11-08 12:00:00
2444553,1360.9037,1980-11-09 12:00:00
2444554,1360.6294,1980-11-10 12:00:00
2444555,1360.9807,1980-11-11 12:00:00
2444556,1361.0028,1980-11-12 12:00:00
2444557,1361.2539,1980-11-13 12:00:00
2444558,1361.2451,1980-11-14 12:00:00
2444559,1361.2513,1980-11-15 12:00:00
2444560,1361.28,1980-11-16 12:00:00
2444561,1361.66,1980-11-17 12:00:00
2444562,1361.8666,1980-11-18 12:00:00
2444563,1361.7932,1980-11-19 12:00:00
2444564,1361.8903,1980-11-20 12:00:00
2444565,1361.9805,1980-11-21 12:00:00
2444566,1361.6996,1980-11-22 12:00:00
2444567,1361.9409,1980-11-23 12:00:00
2444568,1361.9445,1980-11-24 12:00:00
2444569,1361.8379,1980-11-25 12:00:00
2444570,1362.0485,1980-11-26 12:00:00
2444571,1361.96,1980-11-27 12:00:00
2444572,1361.9047,1980-11-28 12:00:00
2444573,1361.654,1980-11-29 12:00:00
2444574,1361.1892,1980-11-30 12:00:00
2444575,1361.5498,1980-12-01 12:00:00
2444576,1361.8723,1980-12-02 12:00:00
2444577,1362.0695,1980-12-03 12:00:00
2444578,1361.6658,1980-12-04 12:00:00
2444579,1362.3468,1980-12-05 12:00:00
2444580,1362.166,1980-12-06 12:00:00
2444581,1361.9351,1980-12-07 12:00:00
2444582,1362.0404,1980-12-08 12:00:00
2444583,1362.3914,1980-12-09 12:00:00
2444584,1362.2426,1980-12-10 12:00:00
2444585,1361.9558,1980-12-11 12:00:00
2444586,1361.851,1980-12-12 12:00:00
2444587,1361.3355,1980-12-13 12:00:00
2444588,1361.2467,1980-12-14 12:00:00
2444589,1361.3549,1980-12-15 12:00:00
2444590,1361.4576,1980-12-16 12:00:00
2444591,1361.7866,1980-12-17 12:00:00
2444592,1361.6646,1980-12-18 12:00:00
2444593,1361.723,1980-12-19 12:00:00
2444594,1361.6512,1980-12-20 12:00:00
2444595,1361.7414,1980-12-21 12:00:00
2444596,1361.2041,1980-12-22 12:00:00
2444597,1361.6121,1980-12-23 12:00:00
2444598,1361.5931,1980-12-24 12:00:00
2444599,1361.2109,1980-12-25 12:00:00
2444600,1361.0732,1980-12-26 12:00:00
2444601,1361.6707,1980-12-27 12:00:00
2444602,1361.3592,1980-12-28 12:00:00
2444603,1361.7955,1980-12-29 12:00:00
2444604,1361.7786,1980-12-30 12:00:00
2444605,1362.0693,1980-12-31 12:00:00
2444606,1361.491,1981-01-01 12:00:00
2444607,1362.1306,1981-01-02 12:00:00
2444608,1362.2122,1981-01-03 12:00:00
2444609,1362.1141,1981-01-04 12:00:00
2444610,1362.0581,1981-01-05 12:00:00
2444611,1361.9188,1981-01-06 12:00:00
2444612,1361.7185,1981-01-07 12:00:00
2444613,1361.9643,1981-01-08 12:00:00
2444614,1361.7423,1981-01-09 12:00:00
2444615,1361.4855,1981-01-10 12:00:00
2444616,1362.0243,1981-01-11 12:00:00
2444617,1362.2104,1981-01-12 12:00:00
2444618,1361.8774,1981-01-13 12:00:00
2444619,1362.4385,1981-01-14 12:00:00
2444620,1362.2039,1981-01-15 12:00:00
2444621,1362.0628,1981-01-16 12:00:00
2444622,1361.8485,1981-01-17 12:00:00
2444623,1361.9495,1981-01-18 12:00:00
2444624,1361.8999,1981-01-19 12:00:00
2444625,1362.0294,1981-01-20 12:00:00
2444626,1361.835,1981-01-21 12:00:00
2444627,1362.1723,1981-01-22 12:00:00
2444628,1362.245,1981-01-23 12:00:00
2444629,1362.0133,1981-01-24 12:00:00
2444630,1362.1123,1981-01-25 12:00:00
2444631,1362.4208,1981-01-26 12:00:00
2444632,1362.2021,1981-01-27 12:00:00
2444633,1362.1881,1981-01-28 12:00:00
2444634,1361.8834,1981-01-29 12:00:00
2444635,1361.925,1981-01-30 12:00:00
2444636,1361.5293,1981-01-31 12:00:00
2444637,1361.5294,1981-02-01 12:00:00
2444638,1361.8514,1981-02-02 12:00:00
2444639,1362.1355,1981-02-03 12:00:00
2444640,1361.9153,1981-02-04 12:00:00
2444641,1361.7852,1981-02-05 12:00:00
2444642,1361.4755,1981-02-06 12:00:00
2444643,1361.6157,1981-02-07 12:00:00
2444644,1361.5612,1981-02-08 12:00:00
2444645,1361.3505,1981-02-09 12:00:00
2444646,1361.7119,1981-02-10 12:00:00
2444647,1361.5993,1981-02-11 12:00:00
2444648,1361.6815,1981-02-12 12:00:00
2444649,1361.475,1981-02-13 12:00:00
2444650,1361.4001,1981-02-14 12:00:00
2444651,1361.2659,1981-02-15 12:00:00
2444652,1361.3946,1981-02-16 12:00:00
2444653,1361.1404,1981-02-17 12:00:00
2444654,1361.3893,1981-02-18 12:00:00
2444655,1361.4659,1981-02-19 12:00:00
2444656,1361.6205,1981-02-20 12:00:00
2444657,1361.6695,1981-02-21 12:00:00
2444658,1361.4262,1981-02-22 12:00:00
2444659,1361.1428,1981-02-23 12:00:00
2444660,1360.7696,1981-02-24 12:00:00
2444661,1360.7729,1981-02-25 12:00:00
2444662,1361.2186,1981-02-26 12:00:00
2444663,1360.9817,1981-02-27 12:00:00
2444664,1361.3614,1981-02-28 12:00:00
2444665,1361.2692,1981-03-01 12:00:00
2444666,1361.7362,1981-03-02 12:00:00
2444667,1361.3407,1981-03-03 12:00:00
2444668,1361.288,1981-03-04 12:00:00
2444669,1361.6821,1981-03-05 12:00:00
2444670,1361.9599,1981-03-06 12:00:00
2444671,1361.5578,1981-03-07 12:00:00
2444672,1361.5181,1981-03-08 12:00:00
2444673,1361.7044,1981-03-09 12:00:00
2444674,1361.5323,1981-03-10 12:00:00
2444675,1362.0252,1981-03-11 12:00:00
2444676,1362.0218,1981-03-12 12:00:00
2444677,1362.1578,1981-03-13 12:00:00
2444678,1361.9655,1981-03-14 12:00:00
2444679,1361.9112,1981-03-15 12:00:00
2444680,1361.877,1981-03-16 12:00:00
2444681,1361.9528,1981-03-17 12:00:00
2444682,1362.0008,1981-03-18 12:00:00
2444683,1361.9347,1981-03-19 12:00:00
2444684,1361.9125,1981-03-20 12:00:00
2444685,1361.8381,1981-03-21 12:00:00
2444686,1361.6627,1981-03-22 12:00:00
2444687,1361.4461,1981-03-23 12:00:00
2444688,1361.73,1981-03-24 12:00:00
2444689,1361.9615,1981-03-25 12:00:00
2444690,1361.8282,1981-03-26 12:00:00
2444691,1361.8322,1981-03-27 12:00:00
2444692,1361.9175,1981-03-28 12:00:00
2444693,1361.638,1981-03-29 12:00:00
2444694,1361.9404,1981-03-30 12:00:00
2444695,1362.2989,1981-03-31 12:00:00
2444696,1362.3156,1981-04-01 12:00:00
2444697,1362.6001,1981-04-02 12:00:00
2444698,1362.2955,1981-04-03 12:00:00
2444699,1362.5626,1981-04-04 12:00:00
2444700,1362.3874,1981-04-05 12:00:00
2444701,1362.3784,1981-04-06 12:00:00
2444702,1361.9933,1981-04-07 12:00:00
2444703,1361.9781,1981-04-08 12:00:00
2444704,1362.0196,1981-04-09 12:00:00
2444705,1361.8406,1981-04-10 12:00:00
2444706,1361.7555,1981-04-11 12:00:00
2444707,1361.6039,1981-04-12 12:00:00
2444708,1361.5887,1981-04-13 12:00:00
2444709,1361.5922,1981-04-14 12:00:00
2444710,1361.4749,1981-04-15 12:00:00
2444711,1361.2487,1981-04-16 12:00:00
2444712,1361.3361,1981-04-17 12:00:00
2444713,1361.3324,1981-04-18 12:00:00
2444714,1361.3678,1981-04-19 12:00:00
2444715,1362.0259,1981-04-20 12:00:00
2444716,1361.972,1981-04-21 12:00:00
2444717,1361.5494,1981-04-22 12:00:00
2444718,1361.9864,1981-04-23 12:00:00
2444719,1361.6903,1981-04-24 12:00:00
2444720,1361.6935,1981-04-25 12:00:00
2444721,1362.0131,1981-04-26 12:00:00
2444722,1362.2391,1981-04-27 12:00:00
2444723,1362.409,1981-04-28 12:00:00
2444724,1362.5167,1981-04-29 12:00:00
2444725,1362.3587,1981-04-30 12:00:00
2444726,1361.973,1981-05-01 12:00:00
2444727,1362.3183,1981-05-02 12:00:00
2444728,1362.3918,1981-05-03 12:00:00
2444729,1362.3615,1981-05-04 12:00:00
2444730,1362.0227,1981-05-05 12:00:00
2444731,1362.2465,1981-05-06 12:00:00
2444732,1361.871,1981-05-07 12:00:00
2444733,1361.8633,1981-05-08 12:00:00
2444734,1361.7868,1981-05-09 12:00:00
2444735,1362.0307,1981-05-10 12:00:00
2444736,1361.6434,1981-05-11 12:00:00
2444737,1361.4185,1981-05-12 12:00:00
2444738,1361.637,1981-05-13 12:00:00
2444739,1361.3338,1981-05-14 12:00:00
2444740,1361.2887,1981-05-15 12:00:00
2444741,1361.407,1981-05-16 12:00:00
2444742,1361.4251,1981-05-17 12:00:00
2444743,1361.535,1981-05-18 12:00:00
2444744,1361.4651,1981-05-19 12:00:00
2444745,1361.5932,1981-05-20 12:00:00
2444746,1361.7214,1981-05-21 12:00:00
2444747,1361.8615,1981-05-22 12:00:00
2444748,1361.842,1981-05-23 12:00:00
2444749,1361.822,1981-05-24 12:00:00
2444750,1361.8007,1981-05-25 12:00:00
2444751,1361.9986,1981-05-26 12:00:00
2444752,1361.7723,1981-05-27 12:00:00
2444753,1362.116,1981-05-28 12:00:00
2444754,1361.5838,1981-05-29 12:00:00
2444755,1362.0317,1981-05-30 12:00:00
2444756,1362.0171,1981-05-31 12:00:00
2444757,1362.0291,1981-06-01 12:00:00
2444758,1361.7536,1981-06-02 12:00:00
2444759,1362.0285,1981-06-03 12:00:00
2444760,1361.9967,1981-06-04 12:00:00
2444761,1361.9504,1981-06-05 12:00:00
2444762,1361.9235,1981-06-06 12:00:00
2444763,1361.9811,1981-06-07 12:00:00
2444764,1362.0687,1981-06-08 12:00:00
2444765,1362.0459,1981-06-09 12:00:00
2444766,1361.8897,1981-06-10 12:00:00
2444767,1361.8815,1981-06-11 12:00:00
2444768,1361.8602,1981-06-12 12:00:00
2444769,1361.8175,1981-06-13 12:00:00
2444770,1361.6757,1981-06-14 12:00:00
2444771,1361.6525,1981-06-15 12:00:00
2444772,1361.5687,1981-06-16 12:00:00
2444773,1361.5388,1981-06-17 12:00:00
2444774,1361.5314,1981-06-18 12:00:00
2444775,1361.7697,1981-06-19 12:00:00
2444776,1361.8375,1981-06-20 12:00:00
2444777,1361.8857,1981-06-21 12:00:00
2444778,1361.7901,1981-06-22 12:00:00
2444779,1361.6537,1981-06-23 12:00:00
2444780,1362.0046,1981-06-24 12:00:00
2444781,1361.4002,1981-06-25 12:00:00
2444782,1361.3247,1981-06-26 12:00:00
2444783,1361.1525,1981-06-27 12:00:00
2444784,1360.9259,1981-06-28 12:00:00
2444785,1361.2935,1981-06-29 12:00:00
2444786,1361.3283,1981-06-30 12:00:00
2444787,1361.1142,1981-07-01 12:00:00
2444788,1361.1313,1981-07-02 12:00:00
2444789,1361.1381,1981-07-03 12:00:00
2444790,1361.6873,1981-07-04 12:00:00
2444791,1361.4287,1981-07-05 12:00:00
2444792,1362.0891,1981-07-06 12:00:00
2444793,1361.7168,1981-07-07 12:00:00
2444794,1361.7243,1981-07-08 12:00:00
2444795,1361.6953,1981-07-09 12:00:00
2444796,1361.7566,1981-07-10 12:00:00
2444797,1361.7103,1981-07-11 12:00:00
2444798,1361.617,1981-07-12 12:00:00
2444799,1361.7138,1981-07-13 12:00:00
2444800,1361.7152,1981-07-14 12:00:00
2444801,1361.7172,1981-07-15 12:00:00
2444802,1361.7305,1981-07-16 12:00:00
2444803,1361.6781,1981-07-17 12:00:00
2444804,1361.8755,1981-07-18 12:00:00
2444805,1361.1274,1981-07-19 12:00:00
2444806,1361.0453,1981-07-20 12:00:00
2444807,1360.6128,1981-07-21 12:00:00
2444808,1360.443,1981-07-22 12:00:00
2444809,1359.9436,1981-07-23 12:00:00
2444810,1359.4374,1981-07-24 12:00:00
2444811,1359.5733,1981-07-25 12:00:00
2444812,1359.5857,1981-07-26 12:00:00
2444813,1359.587,1981-07-27 12:00:00
2444814,1360.2834,1981-07-28 12:00:00
2444815,1360.7953,1981-07-29 12:00:00
2444816,1361.0904,1981-07-30 12:00:00
2444817,1361.2603,1981-07-31 12:00:00
2444818,1361.146,1981-08-01 12:00:00
2444819,1361.2253,1981-08-02 12:00:00
2444820,1361.1076,1981-08-03 12:00:00
2444821,1360.9886,1981-08-04 12:00:00
2444822,1361.5187,1981-08-05 12:00:00
2444823,1360.9695,1981-08-06 12:00:00
2444824,1360.7928,1981-08-07 12:00:00
2444825,1360.77,1981-08-08 12:00:00
2444826,1360.5173,1981-08-09 12:00:00
2444827,1361.3015,1981-08-10 12:00:00
2444828,1361.4393,1981-08-11 12:00:00
2444829,1361.59,1981-08-12 12:00:00
2444830,1361.8906,1981-08-13 12:00:00
2444831,1361.6881,1981-08-14 12:00:00
2444832,1361.769,1981-08-15 12:00:00
2444833,1361.5427,1981-08-16 12:00:00
2444834,1361.4588,1981-08-17 12:00:00
2444835,1361.5794,1981-08-18 12:00:00
2444836,1361.6435,1981-08-19 12:00:00
2444837,1361.657,1981-08-20 12:00:00
2444838,1361.3691,1981-08-21 12:00:00
2444839,1362.0764,1981-08-22 12:00:00
2444840,1362.3133,1981-08-23 12:00:00
2444841,1362.4728,1981-08-24 12:00:00
2444842,1362.3738,1981-08-25 12:00:00
2444843,1362.0449,1981-08-26 12:00:00
2444844,1361.5029,1981-08-27 12:00:00
2444845,1361.526,1981-08-28 12:00:00
2444846,1361.4102,1981-08-29 12:00:00
2444847,1361.3021,1981-08-30 12:00:00
2444848,1361.7021,1981-08-31 12:00:00
2444849,1361.7472,1981-09-01 12:00:00
2444850,1361.8077,1981-09-02 12:00:00
2444851,1361.7996,1981-09-03 12:00:00
2444852,1361.957,1981-09-04 12:00:00
2444853,1361.4681,1981-09-05 12:00:00
2444854,1361.2961,1981-09-06 12:00:00
2444855,1361.1393,1981-09-07 12:00:00
2444856,1361.6306,1981-09-08 12:00:00
2444857,1361.6864,1981-09-09 12:00:00
2444858,1361.4329,1981-09-10 12:00:00
2444859,1361.5636,1981-09-11 12:00:00
2444860,1361.7493,1981-09-12 12:00:00
2444861,1361.6298,1981-09-13 12:00:00
2444862,1361.4552,1981-09-14 12:00:00
2444863,1361.5401,1981-09-15 12:00:00
2444864,1362.0037,1981-09-16 12:00:00
2444865,1361.9102,1981-09-17 12:00:00
2444866,1361.7553,1981-09-18 12:00:00
2444867,1361.7458,1981-09-19 12:00:00
2444868,1361.8393,1981-09-20 12:00:00
2444869,1361.9839,1981-09-21 12:00:00
2444870,1361.7343,1981-09-22 12:00:00
2444871,1362.2486,1981-09-23 12:00:00
2444872,1362.5033,1981-09-24 12:00:00
2444873,1362.4235,1981-09-25 12:00:00
2444874,1362.2502,1981-09-26 12:00:00
2444875,1362.1849,1981-09-27 12:00:00
2444876,1362.2154,1981-09-28 12:00:00
2444877,1362.1009,1981-09-29 12:00:00
2444878,1361.7813,1981-09-30 12:00:00
2444879,1362.1043,1981-10-01 12:00:00
2444880,1362.0708,1981-10-02 12:00:00
2444881,1362.2565,1981-10-03 12:00:00
2444882,1361.865,1981-10-04 12:00:00
2444883,1362.2933,1981-10-05 12:00:00
2444884,1362.3975,1981-10-06 12:00:00
2444885,1362.0964,1981-10-07 12:00:00
2444886,1361.6054,1981-10-08 12:00:00
2444887,1361.8623,1981-10-09 12:00:00
2444888,1361.5878,1981-10-10 12:00:00
2444889,1361.1201,1981-10-11 12:00:00
2444890,1361.5031,1981-10-12 12:00:00
2444891,1360.8427,1981-10-13 12:00:00
2444892,1360.8123,1981-10-14 12:00:00
2444893,1359.5995,1981-10-15 12:00:00
2444894,1360.6608,1981-10-16 12:00:00
2444895,1359.5332,1981-10-17 12:00:00
2444896,1360.2587,1981-10-18 12:00:00
2444897,1360.5487,1981-10-19 12:00:00
2444898,1361.3371,1981-10-20 12:00:00
2444899,1361.4666,1981-10-21 12:00:00
2444900,1361.5949,1981-10-22 12:00:00
2444901,1361.8574,1981-10-23 12:00:00
2444902,1362.0116,1981-10-24 12:00:00
2444903,1362.2982,1981-10-25 12:00:00
2444904,1362.3262,1981-10-26 12:00:00
2444905,1362.3012,1981-10-27 12:00:00
2444906,1362.0882,1981-10-28 12:00:00
2444907,1362.3996,1981-10-29 12:00:00
2444908,1362.3163,1981-10-30 12:00:00
2444909,1361.7214,1981-10-31 12:00:00
2444910,1361.0556,1981-11-01 12:00:00
2444911,1361.8887,1981-11-02 12:00:00
2444912,1361.4913,1981-11-03 12:00:00
2444913,1361.3284,1981-11-04 12:00:00
2444914,1361.6813,1981-11-05 12:00:00
2444915,1361.4939,1981-11-06 12:00:00
2444916,1362.0864,1981-11-07 12:00:00
2444917,1362.0408,1981-11-08 12:00:00
2444918,1361.7655,1981-11-09 12:00:00
2444919,1361.066,1981-11-10 12:00:00
2444920,1361.2341,1981-11-11 12:00:00
2444921,1362.2153,1981-11-12 12:00:00
2444922,1361.3112,1981-11-13 12:00:00
2444923,1361.9463,1981-11-14 12:00:00
2444924,1362.0566,1981-11-15 12:00:00
2444925,1362.0345,1981-11-16 12:00:00
2444926,1361.9351,1981-11-17 12:00:00
2444927,1361.6702,1981-11-18 12:00:00
2444928,1361.7584,1981-11-19 12:00:00
2444929,1361.7701,1981-11-20 12:00:00
2444930,1361.7579,1981-11-21 12:00:00
2444931,1361.8956,1981-11-22 12:00:00
2444932,1362.0127,1981-11-23 12:00:00
2444933,1362.1909,1981-11-24 12:00:00
2444934,1362.1338,1981-11-25 12:00:00
2444935,1362.0961,1981-11-26 12:00:00
2444936,1362.0043,1981-11-27 12:00:00
2444937,1361.7964,1981-11-28 12:00:00
2444938,1361.3846,1981-11-29 12:00:00
2444939,1361.0539,1981-11-30 12:00:00
2444940,1361.2241,1981-12-01 12:00:00
2444941,1362.0342,1981-12-02 12:00:00
2444942,1362.2284,1981-12-03 12:00:00
2444943,1361.8804,1981-12-04 12:00:00
2444944,1361.9992,1981-12-05 12:00:00
2444945,1361.3863,1981-12-06 12:00:00
2444946,1361.4254,1981-12-07 12:00:00
2444947,1360.8411,1981-12-08 12:00:00
2444948,1360.4083,1981-12-09 12:00:00
2444949,1361.0138,1981-12-10 12:00:00
2444950,1360.2043,1981-12-11 12:00:00
2444951,1361.4317,1981-12-12 12:00:00
2444952,1361.5115,1981-12-13 12:00:00
2444953,1361.4456,1981-12-14 12:00:00
2444954,1361.6933,1981-12-15 12:00:00
2444955,1361.9348,1981-12-16 12:00:00
2444956,1361.845,1981-12-17 12:00:00
2444957,1361.7576,1981-12-18 12:00:00
2444958,1361.7644,1981-12-19 12:00:00
2444959,1361.6544,1981-12-20 12:00:00
2444960,1361.6736,1981-12-21 12:00:00
2444961,1361.8787,1981-12-22 12:00:00
2444962,1361.8943,1981-12-23 12:00:00
2444963,1362.0381,1981-12-24 12:00:00
2444964,1362.2325,1981-12-25 12:00:00
2444965,1362.3148,1981-12-26 12:00:00
2444966,1361.7584,1981-12-27 12:00:00
2444967,1362.2449,1981-12-28 12:00:00
2444968,1361.7676,1981-12-29 12:00:00
2444969,1362.3562,1981-12-30 12:00:00
2444970,1362.2609,1981-12-31 12:00:00
2444971,1362.517,1982-01-01 12:00:00
2444972,1362.6475,1982-01-02 12:00:00
2444973,1362.2869,1982-01-03 12:00:00
2444974,1362.197,1982-01-04 12:00:00
2444975,1362.6246,1982-01-05 12:00:00
2444976,1362.4963,1982-01-06 12:00:00
2444977,1362.3513,1982-01-07 12:00:00
2444978,1361.5229,1982-01-08 12:00:00
2444979,1361.5684,1982-01-09 12:00:00
2444980,1362.076,1982-01-10 12:00:00
2444981,1361.8843,1982-01-11 12:00:00
2444982,1361.5896,1982-01-12 12:00:00
2444983,1361.4933,1982-01-13 12:00:00
2444984,1361.5656,1982-01-14 12:00:00
2444985,1361.1755,1982-01-15 12:00:00
2444986,1360.9533,1982-01-16 12:00:00
2444987,1361.2877,1982-01-17 12:00:00
2444988,1361.1874,1982-01-18 12:00:00
2444989,1361.3618,1982-01-19 12:00:00
2444990,1361.7483,1982-01-20 12:00:00
2444991,1362.0032,1982-01-21 12:00:00
2444992,1361.9591,1982-01-22 12:00:00
2444993,1362.1545,1982-01-23 12:00:00
2444994,1361.9924,1982-01-24 12:00:00
2444995,1362.1059,1982-01-25 12:00:00
2444996,1362.09,1982-01-26 12:00:00
2444997,1361.906,1982-01-27 12:00:00
